time,x,p,xi
0.0,0.3894178903996839,-0.8400243324920569,-0.8278163808698982
60.10434782608696,-0.5365407235096229,0.8388575458919725,-0.14877310301394683
120.20869565217392,0.6080323454793444,-1.1370913603690083,0.22456740361513353
180.31304347826088,-0.5445534556536342,1.6792666129012566,0.01208722720222992
240.41739130434783,-0.595307219108668,-1.6688796559789365,0.8175729129281134
300.5217391304348,1.3200711729944032,0.31877343552786797,0.031557304464871386
360.62608695652176,-0.028818792185346026,1.4658998602264677,-0.2885353744586763
420.7304347826087,-1.162726534135004,-0.08454102928886559,0.056160459626666
480.83478260869566,-0.16121534336437662,-1.420796545720649,0.06248059386877581
540.9391304347827,1.1043702913046676,-0.035970020710175764,0.2617756543517355
601.0434782608696,-0.35053943394637826,1.3316092528921382,0.10219828773037505
661.1478260869566,-0.729142303270546,-0.7156068564369181,0.7835318950611743
721.2521739130435,1.227876474877356,-0.2359980552686665,0.5866221265274164
781.3565217391305,-1.6025767928073313,0.26172480380443225,-0.15154650413720464
841.4608695652174,1.397394159188731,-0.3226157213794367,-0.9592493822609515
901.5652173913044,-0.7594208559489171,0.1424760687211746,-0.760714406402495
961.6695652173913,0.37584992481470636,0.9052584149622633,1.2736649055499125
1021.7739130434783,1.356690162398779,0.4889559142828809,-0.8802174667770404
1081.8782608695653,0.5649121986252491,-0.9232999969388652,0.45349844348438584
1141.9826086956523,-1.6380961048523226,-0.8007113669395601,0.5744767432666663
1202.0869565217392,-0.233060451120489,0.8500809702496445,-0.5196985618413482
1262.1913043478262,0.7974489189022651,-0.5842615833413793,0.2646612965461472
1322.2956521739131,-1.6599262284852665,0.1570750460373256,0.19250696091992509
1382.4,1.371658722832086,-0.16184953685252818,-0.754348885056542
1442.504347826087,-0.8131105326712207,0.5439983999682314,-0.8087815195752474
1502.608695652174,0.08114006590555062,-1.1492283168414437,-0.21945749398416622
1562.713043478261,0.7572546643593576,0.6369738843055884,0.5082778536208571
1622.817391304348,-0.9502018752034207,0.31426111893454034,0.03122242596697511
1682.9217391304348,0.3421501683418289,-1.285641763183822,0.13494092558315096
1743.0260869565218,0.6821000138842559,0.9776216365137663,1.035043543056876
1803.1304347826087,-1.4036196140467225,-0.2142267930214499,0.6343301663834846
1863.2347826086957,1.5741579974595876,0.12266419944145747,-0.2985317541649667
1923.3391304347826,-0.8097330204679536,0.9338742398883093,-0.9398144649791143
1983.4434782608696,-0.2601068067721111,-1.396891661499247,-0.5112402093924279
2043.5478260869565,0.01755367210718047,1.0749826597235421,0.1492048270125738
2103.6521739130435,-0.24312427969271963,-1.2045770462240462,0.8755380428503353
2163.7565217391307,0.9402398807397667,1.226422142357128,1.096442631824099
2223.8608695652174,-1.5317525514031445,-0.4776702586626818,-0.005391972083658314
2283.9652173913046,1.2635627172483763,0.18149334994624214,-0.6481845892542573
2344.0695652173913,-0.8132091005798289,0.15538693177507926,-0.39776859946163506
2404.1739130434785,0.6463034782563825,-0.8407376141178075,-0.12497677942405756
2464.278260869565,-0.001183366057481601,1.4554999143165002,0.3770277620381225
2524.3826086956524,-1.144054182780486,-0.3962785439685463,1.0053318715925348
2584.486956521739,1.5638504797687622,-0.04169112962852582,0.06168646862576039
2644.5913043478263,-1.3948187243620125,-0.00621768619435014,-0.883389101981847
2704.695652173913,0.8261449643016449,0.0002527719323760476,-0.4434705342890449
2764.8,-0.7620638800009777,-0.04485253239297152,0.6488370503244277
2824.904347826087,0.2595128680316625,2.3608783867578333,-0.02870484187870439
2885.008695652174,0.7396850589225211,0.024071081254593233,-0.5535307381339442
2945.113043478261,-0.007969945672433379,-1.8255349250891955,1.0629538031632466
3005.217391304348,-0.9202177804911945,-0.5873910102512356,-0.6758611962299629
3065.3217391304347,-0.07913705458161886,1.0446661312699617,0.5228660843238324
3125.426086956522,1.8040777389380775,-0.21319478495131922,-0.19916240231335897
3185.5304347826086,-0.8143807622011193,-0.9873255274829282,-0.260456487879386
3245.634782608696,0.03525369699408709,0.9059329460677759,0.3116015591989421
3305.7391304347825,1.8407146139278403,-0.4660635910870423,-0.08526420296704879
3365.8434782608697,0.324305487374774,-0.6683143093832139,-0.6833033446690127
3425.9478260869564,-1.0107374684627284,-0.41232603991263567,1.3810507302323438
3486.0521739130436,0.391965123816059,2.136567107983221,-0.037338601902127545
3546.1565217391303,0.10012338522508313,-0.971977438920709,-0.7240583434332531
3606.2608695652175,-0.6534084470799478,0.8056266126185903,0.34988934881440725
3666.365217391304,1.241147319983161,1.5739676874211634,0.48326975828839747
3726.4695652173914,0.13724480341990739,-0.9360500725531029,-0.5963876363981954
3786.573913043478,-1.0851640263354723,0.46964654324662347,0.5887531841196672
3846.6782608695653,1.6616558030857813,-0.13476322043046515,-0.0031381650511259824
3906.7826086956525,-1.2823415857417886,-0.3878950319603466,-0.7015842718334673
3966.886956521739,0.20041313059110122,0.7854842040548831,0.4785054567886901
4026.9913043478264,1.9016764081533917,-0.026615323666236798,0.2236964146822247
4087.095652173913,0.3694389542474137,-0.6023953589964408,-0.6644969391869252
4147.2,-0.6386440150076702,-1.2289354651767985,1.5596795664250638
4207.304347826087,-1.0879757373630825,-0.024184041465961523,-1.1986326954532027
4267.408695652174,-0.22308176138139035,1.0892335689367634,0.6790878467903084
4327.513043478261,0.9744445735095271,1.684555777378143,-0.4835721195435523
4387.617391304348,-0.0730688795783134,1.1910641147316643,1.1729986024083925
4447.721739130435,1.2890450900850292,0.6034420741393554,-0.7622030965119353
4507.826086956522,-0.4726587589724129,-0.8230088224531367,0.16409987372821375
4567.930434782609,0.8130348608503702,0.4813234544302516,0.7535115639475424
4628.034782608695,-1.321748137340964,0.087010899194401,0.5833794872519781
4688.139130434783,1.2467895359803123,-0.9276274027788928,-0.5877508687419509
4748.24347826087,-1.0661384707201376,0.8066922897430883,-1.201410374521363
4808.347826086957,0.6772415512108408,-0.5452373288945804,-0.9538781312282805
4868.452173913043,-0.61640754728676,0.5888688103222588,-0.2674455733644022
4928.55652173913,0.7754806902689927,-0.9989458451702157,0.08062953071719305
4988.660869565218,-0.03384118070675875,1.5316153963766,0.3465427447110798
5048.765217391305,-1.2790979103130966,-0.11319926897017188,0.4206938061483371
5108.869565217391,0.19568600815216064,-1.5742612186723315,0.016574617696041898
5168.973913043478,1.1548584159756312,0.06870191778164761,0.4354985556874634
5229.078260869565,-0.448680327319423,1.3687470872616552,0.022457407578227614
5289.182608695653,-1.065827923740558,-0.340601118568626,0.6040959351860536
5349.286956521739,0.8343489327334169,-1.0862175815189474,-0.33630041285078427
5409.391304347826,1.1261353261476652,0.5511059547123554,0.37683837436162476
5469.495652173913,-0.5220941260018752,1.397709993359125,-0.5222995730476354
5529.6,-1.1629453476326987,-0.34726644013515495,0.323068028700111
5589.704347826087,0.38907659840254233,-1.7007122917951694,-0.3553228431415338
5649.808695652174,1.357908709371152,0.5816945737489677,0.46678181238234856
5709.913043478261,-1.196537218243871,0.4765927584780975,-0.8119974454100868
5770.017391304348,0.48532412102898825,-1.0110217635142684,-0.9213184223372524
5830.121739130435,0.2838578907758832,1.1722343072135728,-0.11918639531259594
5890.226086956522,-0.40096213278642184,-0.7970809114491344,0.2840728748881879
5950.330434782609,-0.5479317133985872,1.6015924245122835,0.670893558055436
6010.434782608696,-0.21650730490080908,0.771534218240071,-0.9782144831055616
6070.539130434783,-1.036517945508519,1.8173869240876557,-0.01657612865613875
6130.643478260869,0.9720115243147142,0.7513189538113362,-0.5500612750958369
6190.747826086957,0.6984523096083999,-0.9791347075461562,0.5040432017616647
6250.852173913044,-1.7035235171110792,0.10245690747901229,0.11928470034948649
6310.956521739131,1.5091660548211212,0.30553905954815125,-0.4621795484062956
6371.060869565217,-0.7591823546641676,-0.7588498738003772,-0.2530716297065118
6431.165217391304,0.6563040684461853,0.5377450335053465,0.33851664547169397
6491.269565217392,-0.7266597213075325,-0.8171973656482174,1.3198425319355074
6551.373913043479,-0.4777186935305227,1.6918220654376097,-1.4424603224269867
6611.478260869565,0.5814279232938454,-0.46019436320291135,-0.5231883264412114
6671.582608695652,-1.0696228082845924,0.08528727691781181,1.0261735075332552
6731.686956521739,-0.407481502158942,1.2022121008354358,-1.4727769501310561
6791.791304347827,0.17196056995954362,0.7940567378193052,0.6430900671720513
6851.895652173913,0.8173555032650072,1.7601515218952637,-0.6567581793876515
6912.0,0.626723175402507,0.2354420790395675,0.836262436813616
6972.104347826087,1.5197722493377652,0.6768262704065028,-0.6610188924789262
7032.208695652174,0.649675983094969,-0.67113500835534,0.5398726332663258
7092.313043478261,0.4960608074533149,-1.090249509100644,-1.814782040950772
7152.417391304348,0.868947474146194,-1.043875101749615,0.7075362789473761
7212.521739130435,0.6223470471312446,-0.24602472172403422,-1.022375839284033
7272.626086956522,1.9860162291986356,-0.27674000200762283,0.05956283749382997
7332.730434782608,0.5774437151584755,-0.25780313744484357,-0.2125698558417996
7392.834782608696,-0.728340614953895,-0.9585423399376438,1.4411738069638087
7452.939130434783,-0.8269778617178204,-0.18454769481623454,-0.844129210228508
7513.04347826087,-1.590922733790176,0.6347334510853875,0.7809399308055652
7573.147826086956,-0.2733044223182632,-0.4049309055245841,0.3263494039754534
7633.252173913043,0.5558626187345659,0.47615377433312656,-0.6298779111645159
7693.356521739131,-1.0372016545560712,-0.638203000093457,-1.3541093519295164
7753.460869565218,0.3958974060602314,-0.2931706107675928,1.1918745034966411
7813.565217391305,-0.3041516864964196,2.281506701550929,-2.1430302803335866
7873.669565217391,-0.47672866614612525,-1.762540564569906,1.8842019172631312
7933.773913043478,0.5356790537516073,-0.16637578891110374,0.9314693544989782
7993.878260869566,-0.9145012883714518,-0.9720586530517762,-1.2771741478102405
8053.982608695653,0.04555309733843299,-0.41860135700568,0.08204398847079081
8114.086956521739,-0.40793730587385585,0.19433806627398065,0.13626431996914015
8174.191304347826,0.34473933920755195,-0.2827286718341613,-0.7249979597849421
8234.295652173912,-0.46666485137635283,0.8574281583708679,-1.8917458751321776
8294.4,1.5430378320830738,-0.768487584374742,-2.266226244578415
8354.504347826087,0.45483401428468745,0.14791492432068962,-1.0819466905926796
8414.608695652174,0.4096711702911003,-0.0015642779757284169,0.6020672428925866
8474.713043478261,0.8510293387879072,-0.8291638920417349,1.238548985897069
8534.817391304348,-0.7922578765344898,0.028188372744773683,1.6315484706959409
8594.921739130436,0.37667470394120994,0.2746000582111282,0.9914162769615977
8655.026086956523,0.817767110694476,-0.8298870047603719,1.2451048467125805
8715.130434782608,-0.41814668716920794,-0.7567197499992013,2.2690663389768453
8775.234782608695,0.0062872623405041544,1.0024700333011134,1.24204663193697
8835.339130434782,-0.4935763488913698,-0.0505941993750587,-0.44357475436225774
8895.44347826087,0.5360733585592788,0.5654206858566397,-0.9966178692743093
8955.547826086957,-0.6766172328841498,0.7761150085651387,1.1561033856479561
9015.652173913044,-0.9798936035167257,1.84024670590971,0.8717297301423718
9075.756521739131,-1.2926069445332342,-0.13071093497377204,-2.8379334873729043
